route_id,bus_number,scheduled_arrival,actual_arrival,delay_minutes,distance_km,weekday,weather,region
R034,DL6995,16:22,16:31,9.6,5.5,Thursday,Rainy,Lajpat Nagar
R047,DL3418,13:37,13:39,2.1,23.0,Friday,Cloudy,Noida Sector 18
R014,DL8123,15:13,15:17,4.7,6.8,Thursday,Sunny,Rajouri Garden
R013,DL1299,16:39,16:57,18.3,26.2,Wednesday,Sunny,Saket
R034,DL7820,10:27,10:38,11.1,20.0,Thursday,Rainy,Lajpat Nagar
R045,DL4896,12:28,12:23,-5.0,16.5,Sunday,Sunny,Rajouri Garden
R035,DL2924,16:47,17:00,13.7,6.0,Sunday,Rainy,Saket
R029,DL8160,15:12,15:36,24.3,18.8,Sunday,Sunny,Saket
R010,DL3853,06:07,06:19,13.0,5.8,Saturday,Rainy,Connaught Place
R017,DL6806,10:14,10:18,4.4,14.9,Friday,Cloudy,Saket
R014,DL8672,08:21,08:32,11.8,20.6,Monday,Rainy,Saket
R001,DL8944,13:37,13:48,11.7,18.0,Wednesday,Cloudy,Noida Sector 18
R036,DL6783,10:31,10:44,13.9,26.4,Sunday,Sunny,Dwarka
R024,DL3061,15:04,15:06,2.5,11.0,Monday,Cloudy,Connaught Place
R009,DL8997,12:41,12:36,-5.0,12.0,Saturday,Sunny,Dwarka
R011,DL5162,09:53,09:53,0.6,10.8,Friday,Cloudy,Rohini
R048,DL7083,10:47,10:53,7.0,27.5,Sunday,Sunny,Rohini
R035,DL9598,10:21,10:38,17.3,20.4,Wednesday,Sunny,Lajpat Nagar
R004,DL2875,11:48,12:00,12.6,16.9,Saturday,Sunny,Connaught Place
R017,DL2688,10:40,10:43,3.0,8.1,Wednesday,Sunny,Saket
R043,DL7283,14:16,14:20,4.7,15.5,Wednesday,Rainy,Saket
R038,DL9188,10:38,10:33,-5.0,16.4,Friday,Sunny,Connaught Place
R016,DL6077,11:57,12:02,5.4,18.0,Friday,Rainy,Rohini
R017,DL7373,16:35,16:30,-5.0,11.1,Wednesday,Sunny,Lajpat Nagar
R046,DL4747,06:21,06:45,24.3,9.6,Saturday,Foggy,Noida Sector 18
R013,DL2364,11:29,11:24,-5.0,23.2,Sunday,Sunny,Connaught Place
R018,DL8284,09:00,08:55,-5.0,22.0,Thursday,Sunny,Connaught Place
R009,DL7547,08:38,08:36,-1.2,14.4,Wednesday,Cloudy,Lajpat Nagar
R008,DL4744,16:13,16:29,17.0,21.0,Tuesday,Rainy,Saket
R012,DL9740,07:05,07:09,4.8,26.9,Sunday,Sunny,Connaught Place
R027,DL3545,09:55,10:03,8.4,9.3,Sunday,Rainy,Saket
R003,DL5645,06:34,06:29,-4.6,12.5,Tuesday,Sunny,Dwarka
R019,DL1817,14:12,14:14,2.4,5.5,Thursday,Sunny,Saket
R039,DL6631,08:24,08:32,8.7,28.2,Wednesday,Sunny,Rohini
R007,DL7900,10:21,10:18,-2.2,22.9,Sunday,Cloudy,Dwarka
R002,DL7016,06:47,06:58,11.3,10.9,Friday,Cloudy,Noida Sector 18
R009,DL2643,17:17,17:16,-0.3,18.0,Wednesday,Cloudy,Saket
R031,DL3525,11:52,11:48,-4.0,13.0,Friday,Foggy,Dwarka
R029,DL5900,08:19,08:30,11.1,9.0,Thursday,Rainy,Rajouri Garden
R035,DL9796,08:23,08:21,-1.3,9.2,Friday,Rainy,Lajpat Nagar
R003,DL3594,17:03,17:10,7.3,5.7,Friday,Sunny,Connaught Place
R033,DL3145,13:54,13:59,5.6,13.3,Saturday,Rainy,Karol Bagh
R041,DL2165,17:46,17:59,13.6,8.0,Monday,Sunny,Noida Sector 18
R021,DL3978,11:47,11:53,6.5,24.6,Wednesday,Cloudy,Saket
R016,DL1848,09:54,10:03,9.3,20.6,Tuesday,Cloudy,Saket
R019,DL7913,08:51,08:46,-5.0,7.3,Sunday,Cloudy,Saket
R043,DL1631,07:30,07:53,23.1,22.0,Thursday,Rainy,Rajouri Garden
R043,DL3323,06:37,06:45,9.0,24.8,Saturday,Rainy,Saket
R026,DL6828,09:55,10:00,5.9,9.8,Sunday,Rainy,Connaught Place
R007,DL7910,13:05,13:00,-5.0,13.3,Thursday,Cloudy,Noida Sector 18
R016,DL2971,08:12,08:31,19.2,26.5,Friday,Sunny,Rajouri Garden
R014,DL7793,11:43,11:46,3.8,19.5,Saturday,Sunny,Karol Bagh
R003,DL7728,17:12,17:26,14.7,24.3,Thursday,Rainy,Rajouri Garden
R050,DL3492,06:54,06:54,0.1,11.9,Thursday,Cloudy,Dwarka
R026,DL8391,11:50,11:53,3.7,18.7,Thursday,Rainy,Connaught Place
R023,DL9299,09:10,09:05,-5.0,13.0,Tuesday,Sunny,Lajpat Nagar
R006,DL8798,07:43,07:54,11.6,11.7,Tuesday,Sunny,Dwarka
R026,DL4580,13:55,13:58,3.5,5.3,Saturday,Sunny,Rajouri Garden
R030,DL3936,17:33,17:48,15.8,19.7,Sunday,Sunny,Karol Bagh
R044,DL9965,09:31,09:36,5.0,7.1,Wednesday,Cloudy,Karol Bagh
R042,DL6113,08:29,08:45,16.5,22.0,Tuesday,Sunny,Karol Bagh
R030,DL8047,06:29,06:46,17.2,28.6,Thursday,Sunny,Lajpat Nagar
R044,DL8249,12:53,12:57,4.6,25.6,Wednesday,Sunny,Connaught Place
R025,DL3979,16:58,16:57,-0.8,14.9,Monday,Sunny,Rohini
R050,DL6912,15:12,15:07,-5.0,12.8,Thursday,Sunny,Rajouri Garden
R028,DL9685,06:17,06:12,-4.1,15.8,Saturday,Sunny,Karol Bagh
R020,DL9949,06:50,07:18,28.2,29.5,Thursday,Sunny,Noida Sector 18
R025,DL9996,08:08,08:09,1.3,25.8,Saturday,Sunny,Lajpat Nagar
R014,DL4332,17:52,17:47,-5.0,14.0,Saturday,Sunny,Karol Bagh
R039,DL1390,11:10,11:05,-5.0,14.4,Friday,Rainy,Karol Bagh
R049,DL2993,14:35,14:38,3.3,28.1,Friday,Sunny,Karol Bagh
R027,DL7810,14:17,14:12,-4.4,7.5,Saturday,Cloudy,Rajouri Garden
R043,DL6432,11:42,11:47,5.7,20.5,Friday,Sunny,Rajouri Garden
R024,DL5841,17:14,17:09,-5.0,5.2,Thursday,Sunny,Rajouri Garden
R004,DL3759,07:18,07:21,3.2,12.9,Saturday,Cloudy,Rajouri Garden
R012,DL9077,16:59,17:24,25.2,29.5,Friday,Sunny,Connaught Place
R007,DL1109,12:07,12:07,0.8,26.9,Monday,Rainy,Rajouri Garden
R049,DL8810,09:52,09:55,3.7,26.1,Saturday,Rainy,Karol Bagh
R050,DL1338,11:37,11:39,3.0,27.8,Tuesday,Sunny,Karol Bagh
R009,DL8282,13:56,14:02,6.7,29.9,Sunday,Cloudy,Saket
R027,DL8255,13:24,13:33,9.7,11.5,Wednesday,Rainy,Rajouri Garden
R008,DL5642,15:35,15:42,7.6,10.9,Wednesday,Sunny,Karol Bagh
R018,DL9551,15:07,15:13,6.0,27.7,Sunday,Cloudy,Saket
R017,DL6735,13:07,13:09,2.9,18.3,Sunday,Sunny,Saket
R033,DL6610,15:33,15:45,12.3,16.9,Wednesday,Rainy,Connaught Place
R016,DL5144,16:02,15:57,-4.8,9.8,Monday,Sunny,Rajouri Garden
R017,DL4580,06:54,06:54,0.1,18.8,Wednesday,Cloudy,Rajouri Garden
R026,DL8901,13:42,13:37,-5.0,10.8,Monday,Sunny,Noida Sector 18
R010,DL8139,09:53,10:01,8.9,17.3,Monday,Sunny,Karol Bagh
R017,DL8882,12:01,12:12,11.8,19.5,Thursday,Foggy,Connaught Place
R026,DL9930,09:18,09:14,-3.8,7.2,Wednesday,Cloudy,Noida Sector 18
R049,DL7318,17:30,17:40,10.1,24.7,Tuesday,Cloudy,Lajpat Nagar
R024,DL4826,17:05,17:00,-5.0,11.3,Tuesday,Cloudy,Rohini
R033,DL8413,08:16,08:11,-5.0,26.5,Thursday,Rainy,Dwarka
R024,DL5892,08:11,08:06,-5.0,8.2,Saturday,Cloudy,Saket
R039,DL5309,11:20,11:27,7.0,22.6,Friday,Sunny,Noida Sector 18
R037,DL1954,17:06,17:05,-0.1,27.6,Saturday,Foggy,Rajouri Garden
R028,DL4282,09:03,08:58,-5.0,28.2,Saturday,Rainy,Connaught Place
R014,DL4007,14:09,14:40,31.8,18.0,Friday,Cloudy,Rohini
R013,DL4977,07:31,07:31,0.8,22.2,Wednesday,Foggy,Karol Bagh
R045,DL2500,06:06,06:08,2.4,7.7,Sunday,Rainy,Noida Sector 18
R024,DL6229,09:59,10:16,17.8,6.8,Sunday,Sunny,Noida Sector 18
R009,DL9988,07:50,07:46,-3.1,24.7,Monday,Sunny,Dwarka
R041,DL6776,13:33,13:35,2.5,20.8,Friday,Cloudy,Rajouri Garden
R044,DL6628,07:03,07:19,16.6,27.0,Sunday,Sunny,Rajouri Garden
R025,DL2314,13:15,13:15,0.6,14.2,Friday,Cloudy,Noida Sector 18
R039,DL1296,16:04,15:59,-5.0,20.0,Friday,Cloudy,Dwarka
R014,DL1963,14:52,15:09,17.8,27.6,Wednesday,Rainy,Saket
R009,DL6280,09:24,09:29,6.0,17.6,Wednesday,Sunny,Karol Bagh
R031,DL5767,08:47,08:51,4.9,17.3,Saturday,Rainy,Saket
R030,DL2666,09:29,09:47,18.6,9.5,Saturday,Sunny,Connaught Place
R045,DL5405,11:06,11:11,5.6,24.4,Sunday,Rainy,Noida Sector 18
R046,DL3932,07:46,07:41,-5.0,24.7,Monday,Cloudy,Karol Bagh
R049,DL8472,09:07,09:20,13.6,26.6,Sunday,Sunny,Saket
R029,DL5703,13:16,13:17,1.9,27.3,Wednesday,Sunny,Noida Sector 18
R050,DL3849,17:43,17:45,2.4,29.4,Monday,Sunny,Noida Sector 18
R001,DL4020,08:55,09:20,26.0,26.7,Thursday,Sunny,Connaught Place
R008,DL3652,06:56,07:06,11.0,18.6,Friday,Sunny,Dwarka
R006,DL9962,06:47,06:52,5.4,6.3,Tuesday,Rainy,Rohini
R029,DL6865,11:42,12:03,21.9,21.2,Saturday,Rainy,Dwarka
R011,DL9717,09:08,09:03,-5.0,17.6,Monday,Sunny,Noida Sector 18
R042,DL6331,08:39,08:43,4.7,12.0,Sunday,Cloudy,Lajpat Nagar
R045,DL7067,14:38,14:38,0.3,9.0,Saturday,Sunny,Karol Bagh
R050,DL1760,16:08,16:05,-2.1,19.8,Wednesday,Sunny,Karol Bagh
R025,DL8096,07:17,07:26,9.0,20.3,Saturday,Sunny,Connaught Place
R046,DL3281,10:10,10:10,0.3,24.6,Monday,Sunny,Lajpat Nagar
R044,DL3174,12:20,12:28,8.0,10.9,Tuesday,Sunny,Connaught Place
R022,DL8755,06:30,06:33,3.6,25.6,Monday,Sunny,Rajouri Garden
R009,DL4964,10:12,10:15,3.5,22.4,Friday,Sunny,Dwarka
R020,DL4841,15:25,15:22,-2.9,19.0,Wednesday,Sunny,Rajouri Garden
R025,DL6882,15:08,15:34,26.7,9.7,Sunday,Cloudy,Rohini
R005,DL5112,17:23,17:18,-5.0,13.2,Thursday,Sunny,Saket
R034,DL1216,17:32,17:32,0.3,24.5,Thursday,Cloudy,Lajpat Nagar
R037,DL1992,15:58,16:12,14.1,26.0,Monday,Cloudy,Rohini
R039,DL7299,10:04,10:06,2.4,7.6,Wednesday,Cloudy,Karol Bagh
R026,DL8525,06:38,06:45,7.5,7.1,Thursday,Sunny,Connaught Place
R044,DL2264,08:16,08:29,14.0,21.0,Saturday,Cloudy,Rohini
R011,DL8229,13:22,13:26,4.4,14.1,Thursday,Sunny,Dwarka
R022,DL5035,15:35,15:30,-5.0,12.2,Wednesday,Sunny,Rohini
R019,DL7538,16:55,17:00,5.5,13.6,Sunday,Rainy,Karol Bagh
R003,DL8876,08:56,09:06,10.9,22.3,Saturday,Cloudy,Dwarka
R019,DL4354,15:03,15:12,9.3,29.3,Thursday,Sunny,Dwarka
R050,DL2754,17:11,17:08,-2.5,11.7,Saturday,Sunny,Karol Bagh
R005,DL4950,12:22,12:42,20.4,21.9,Wednesday,Cloudy,Rajouri Garden
R005,DL8173,10:51,10:46,-5.0,16.9,Tuesday,Sunny,Dwarka
R013,DL9884,16:24,16:26,2.3,14.3,Monday,Foggy,Noida Sector 18
R011,DL8008,15:18,15:30,12.2,5.5,Friday,Sunny,Rohini
R010,DL9227,17:07,17:45,39.0,18.1,Monday,Rainy,Noida Sector 18
R018,DL9562,14:11,14:06,-5.0,29.4,Monday,Sunny,Connaught Place
R005,DL8950,13:07,13:02,-5.0,14.0,Saturday,Sunny,Dwarka
R015,DL3444,11:47,12:18,31.0,25.0,Tuesday,Sunny,Dwarka
R036,DL3101,12:29,12:42,13.7,26.3,Monday,Sunny,Noida Sector 18
R033,DL5727,16:23,16:32,9.0,25.1,Wednesday,Sunny,Saket
R004,DL9442,08:16,08:14,-1.9,15.9,Saturday,Rainy,Karol Bagh
R038,DL2033,06:00,06:04,4.8,12.4,Thursday,Sunny,Dwarka
R006,DL6521,17:27,17:25,-1.5,13.9,Tuesday,Cloudy,Lajpat Nagar
R030,DL6691,08:47,09:02,15.4,11.3,Friday,Cloudy,Lajpat Nagar
R021,DL2026,11:52,12:04,12.5,11.1,Tuesday,Cloudy,Lajpat Nagar
R017,DL2098,15:22,15:28,6.7,6.2,Wednesday,Cloudy,Lajpat Nagar
R030,DL6564,08:23,08:33,10.9,13.0,Friday,Sunny,Dwarka
R045,DL3476,13:24,13:32,8.1,11.2,Tuesday,Sunny,Rohini
R037,DL8264,13:15,13:10,-5.0,9.2,Friday,Cloudy,Lajpat Nagar
R007,DL2383,12:08,12:03,-5.0,18.2,Thursday,Rainy,Rajouri Garden
R032,DL8472,15:20,15:32,12.4,5.9,Saturday,Sunny,Rajouri Garden
R023,DL9676,15:27,15:42,15.3,5.9,Saturday,Sunny,Connaught Place
R028,DL1828,13:59,13:57,-1.3,15.8,Thursday,Sunny,Noida Sector 18
R046,DL4082,17:27,17:50,23.4,16.3,Tuesday,Rainy,Saket
R050,DL4229,17:17,17:23,6.1,11.8,Saturday,Sunny,Connaught Place
R017,DL8736,09:52,09:47,-5.0,8.0,Sunday,Cloudy,Saket
R022,DL5998,09:25,09:36,11.2,16.1,Saturday,Sunny,Dwarka
R043,DL7341,09:39,10:07,28.8,21.2,Wednesday,Sunny,Lajpat Nagar
R047,DL5311,15:04,15:07,3.8,18.6,Friday,Rainy,Rohini
R039,DL1357,15:23,15:31,8.1,23.5,Friday,Sunny,Noida Sector 18
R042,DL6220,14:03,14:26,23.4,22.0,Tuesday,Sunny,Rajouri Garden
R046,DL9822,07:23,07:18,-5.0,26.8,Tuesday,Cloudy,Connaught Place
R018,DL5518,09:38,09:33,-5.0,24.1,Saturday,Foggy,Karol Bagh
R029,DL6793,14:14,14:20,6.3,19.6,Saturday,Sunny,Connaught Place
R014,DL6163,09:07,09:06,-0.9,15.7,Saturday,Sunny,Rajouri Garden
R029,DL4596,16:32,16:38,6.3,13.3,Sunday,Rainy,Rohini
R031,DL5147,13:49,13:45,-3.6,17.0,Friday,Sunny,Rohini
R049,DL8955,16:45,17:04,19.5,7.6,Wednesday,Foggy,Noida Sector 18
R043,DL7635,17:32,17:43,11.8,24.2,Thursday,Sunny,Rohini
R037,DL8880,17:10,17:20,10.5,27.6,Monday,Rainy,Karol Bagh
R001,DL7227,06:17,06:20,3.9,26.6,Monday,Sunny,Dwarka
R004,DL5175,07:45,07:47,2.7,12.4,Tuesday,Cloudy,Dwarka
R011,DL3833,06:23,06:18,-5.0,15.0,Tuesday,Sunny,Rajouri Garden
R032,DL7135,07:27,07:47,20.2,19.4,Monday,Cloudy,Noida Sector 18
R003,DL2703,13:41,13:51,10.1,17.7,Sunday,Sunny,Saket
R040,DL2526,11:25,11:25,0.7,7.6,Sunday,Rainy,Noida Sector 18
R024,DL6104,06:13,06:26,13.1,29.3,Wednesday,Sunny,Connaught Place
R018,DL2565,11:47,11:59,12.9,7.9,Monday,Rainy,Dwarka
R035,DL5883,16:45,16:54,9.6,15.9,Thursday,Cloudy,Dwarka
R022,DL6475,16:21,16:43,22.6,28.2,Wednesday,Sunny,Rohini
R005,DL2065,16:14,16:31,17.2,26.1,Sunday,Sunny,Karol Bagh
R033,DL5498,16:00,16:12,12.2,12.4,Saturday,Cloudy,Rohini
R015,DL1891,08:50,08:52,2.4,27.5,Monday,Sunny,Connaught Place
R018,DL1478,14:34,14:35,1.6,29.4,Monday,Rainy,Connaught Place
R034,DL3166,17:39,17:56,17.1,29.8,Wednesday,Sunny,Karol Bagh
R010,DL7614,10:22,10:41,19.0,16.8,Saturday,Sunny,Rohini
R022,DL6090,13:15,13:45,30.3,13.0,Sunday,Sunny,Rohini
R003,DL7620,11:13,11:18,5.7,6.9,Sunday,Sunny,Rajouri Garden
R040,DL6066,14:33,14:38,6.0,8.5,Monday,Sunny,Karol Bagh
R032,DL9074,06:18,06:13,-5.0,24.4,Monday,Sunny,Lajpat Nagar
R018,DL6183,10:49,11:11,22.5,11.4,Monday,Cloudy,Saket
R006,DL2924,16:11,16:20,9.4,26.5,Thursday,Sunny,Saket
R044,DL1495,09:15,09:38,23.3,20.2,Sunday,Sunny,Dwarka
R002,DL6790,09:48,09:43,-5.0,7.3,Friday,Cloudy,Rohini
R048,DL7481,10:57,11:00,3.8,10.2,Saturday,Sunny,Saket
R013,DL5766,17:51,17:54,3.1,21.5,Friday,Sunny,Saket
R006,DL4212,14:06,14:18,13.0,10.2,Saturday,Sunny,Karol Bagh
R036,DL5622,11:03,11:11,8.7,21.2,Monday,Sunny,Connaught Place
R003,DL4775,13:57,14:07,10.6,26.7,Thursday,Rainy,Lajpat Nagar
R017,DL3186,12:52,12:51,-0.9,18.4,Thursday,Foggy,Connaught Place
R041,DL1453,15:03,15:12,9.1,13.7,Wednesday,Cloudy,Rohini
R049,DL7043,11:38,11:50,12.8,14.7,Tuesday,Sunny,Connaught Place
R047,DL2551,14:42,14:47,5.2,26.9,Wednesday,Cloudy,Connaught Place
R039,DL5134,12:23,12:23,0.4,8.4,Wednesday,Rainy,Dwarka
R041,DL4702,09:13,09:08,-5.0,12.3,Thursday,Sunny,Karol Bagh
R004,DL6005,12:26,12:40,14.9,20.4,Wednesday,Cloudy,Saket
R048,DL5655,13:21,13:30,9.5,18.1,Thursday,Sunny,Lajpat Nagar
R016,DL1794,08:32,09:03,31.5,10.2,Wednesday,Sunny,Noida Sector 18
R002,DL6823,06:03,06:19,16.9,23.6,Monday,Foggy,Karol Bagh
R033,DL7823,11:27,11:22,-5.0,10.5,Saturday,Sunny,Noida Sector 18
R034,DL5423,17:17,17:12,-5.0,29.0,Friday,Sunny,Dwarka
R042,DL9736,10:41,10:54,13.1,16.1,Saturday,Sunny,Saket
R026,DL7109,08:09,08:22,13.3,11.6,Friday,Sunny,Connaught Place
R018,DL3163,07:22,07:26,4.4,19.3,Monday,Sunny,Rajouri Garden
R040,DL3077,11:46,12:00,14.7,28.6,Thursday,Sunny,Karol Bagh
R016,DL1841,12:00,12:09,9.4,10.4,Saturday,Sunny,Noida Sector 18
R022,DL7258,09:45,09:51,6.8,25.7,Saturday,Rainy,Dwarka
R020,DL9844,08:04,07:59,-5.0,26.1,Thursday,Rainy,Noida Sector 18
R015,DL1798,12:12,12:28,16.5,28.4,Saturday,Sunny,Karol Bagh
R017,DL6298,08:27,08:22,-5.0,15.8,Monday,Cloudy,Karol Bagh
R004,DL8462,17:00,17:21,21.6,19.1,Tuesday,Foggy,Lajpat Nagar
R023,DL4691,13:09,13:35,26.2,16.8,Monday,Rainy,Dwarka
R048,DL8115,09:31,09:26,-5.0,8.5,Friday,Sunny,Rohini
R016,DL6236,10:34,10:47,13.2,5.1,Saturday,Sunny,Noida Sector 18
R033,DL8933,07:00,06:55,-5.0,7.5,Thursday,Sunny,Noida Sector 18
R001,DL2974,14:54,14:52,-1.4,27.7,Wednesday,Foggy,Noida Sector 18
R022,DL5848,07:31,07:29,-1.2,9.5,Friday,Sunny,Dwarka
R037,DL5701,15:13,15:22,9.5,5.3,Friday,Sunny,Rohini
R014,DL1488,17:12,17:20,8.2,20.4,Thursday,Sunny,Dwarka
R027,DL1769,10:50,10:52,3.0,9.7,Monday,Sunny,Connaught Place
R028,DL8641,10:14,10:09,-5.0,28.9,Saturday,Rainy,Noida Sector 18
R032,DL9277,10:52,10:52,0.7,11.2,Tuesday,Cloudy,Rohini
R038,DL2797,10:11,10:32,21.6,12.4,Saturday,Rainy,Karol Bagh
R037,DL5975,17:49,18:02,13.1,16.4,Sunday,Sunny,Noida Sector 18
R039,DL9031,13:15,13:10,-4.3,6.7,Wednesday,Sunny,Dwarka
R014,DL6868,13:34,13:41,7.1,28.9,Wednesday,Sunny,Noida Sector 18
R009,DL9922,12:17,12:20,3.3,25.2,Saturday,Rainy,Connaught Place
R043,DL7152,12:10,12:32,22.6,29.2,Wednesday,Cloudy,Karol Bagh
R004,DL7434,14:53,14:56,3.3,14.3,Saturday,Cloudy,Karol Bagh
R001,DL6107,15:53,15:48,-5.0,9.6,Wednesday,Cloudy,Lajpat Nagar
R003,DL8203,10:47,10:49,2.9,29.6,Monday,Rainy,Rohini
R010,DL8123,09:18,09:40,22.7,7.4,Wednesday,Rainy,Lajpat Nagar
R021,DL4367,12:52,13:09,17.5,18.5,Saturday,Cloudy,Saket
R023,DL6082,15:35,15:41,6.4,21.6,Saturday,Cloudy,Connaught Place
R041,DL8732,17:50,17:45,-5.0,12.2,Monday,Cloudy,Connaught Place
R003,DL6285,10:28,10:40,12.8,28.5,Saturday,Sunny,Rajouri Garden
R032,DL3574,07:07,07:02,-5.0,10.8,Wednesday,Sunny,Rajouri Garden
R032,DL3238,06:11,06:19,8.4,17.7,Wednesday,Cloudy,Saket
R046,DL3023,10:24,10:35,11.8,14.9,Monday,Rainy,Karol Bagh
R044,DL5416,13:54,13:49,-5.0,14.3,Tuesday,Foggy,Saket
R001,DL7151,14:18,14:21,3.2,20.9,Saturday,Sunny,Saket
R003,DL7405,13:36,13:45,9.4,14.1,Sunday,Sunny,Lajpat Nagar
R031,DL1683,17:22,17:32,11.0,20.3,Saturday,Rainy,Dwarka
R014,DL6648,10:09,10:20,11.5,14.1,Saturday,Rainy,Saket
R007,DL3621,13:16,13:14,-1.8,17.2,Sunday,Cloudy,Noida Sector 18
R039,DL2636,08:02,08:02,0.3,10.6,Sunday,Cloudy,Noida Sector 18
R039,DL4399,09:05,09:05,0.8,24.4,Tuesday,Sunny,Rajouri Garden
R023,DL9688,17:24,17:19,-5.0,10.7,Monday,Sunny,Saket
R045,DL7427,08:45,09:04,19.3,19.5,Friday,Sunny,Dwarka
R037,DL3060,07:43,07:46,3.6,26.9,Wednesday,Sunny,Noida Sector 18
R032,DL3783,12:15,12:30,15.8,5.4,Sunday,Sunny,Noida Sector 18
R033,DL3924,17:08,17:24,16.4,15.7,Monday,Cloudy,Noida Sector 18
R050,DL7740,10:59,11:24,25.9,21.3,Friday,Sunny,Saket
R036,DL3273,06:25,06:20,-5.0,8.9,Tuesday,Sunny,Rohini
R006,DL3675,15:16,15:26,10.0,23.8,Thursday,Cloudy,Rajouri Garden
R039,DL1662,06:30,06:33,4.0,13.5,Saturday,Foggy,Rohini
R015,DL3931,15:28,15:33,5.5,15.2,Tuesday,Sunny,Rajouri Garden
R049,DL9135,11:54,12:05,11.8,22.6,Monday,Sunny,Connaught Place
R010,DL7561,07:31,07:29,-1.3,20.8,Sunday,Cloudy,Karol Bagh
R007,DL9048,14:41,14:43,2.4,19.7,Tuesday,Rainy,Dwarka
R018,DL4473,16:06,16:01,-5.0,19.9,Saturday,Cloudy,Dwarka
R047,DL4387,14:47,14:46,-0.9,16.8,Monday,Sunny,Rajouri Garden
R024,DL1890,06:49,07:11,22.7,10.1,Friday,Sunny,Rohini
R049,DL2182,14:22,14:34,12.8,10.3,Friday,Cloudy,Noida Sector 18
R025,DL5298,14:01,14:12,11.6,10.1,Wednesday,Sunny,Noida Sector 18
R046,DL4302,13:34,13:47,13.5,29.0,Tuesday,Sunny,Noida Sector 18
R021,DL1701,08:12,08:17,5.0,22.7,Wednesday,Sunny,Connaught Place
R006,DL1540,14:34,14:50,16.5,23.1,Friday,Sunny,Noida Sector 18
R021,DL1961,16:39,16:37,-1.2,13.5,Tuesday,Sunny,Saket
R043,DL8062,12:59,13:02,3.4,25.5,Friday,Foggy,Lajpat Nagar
R017,DL9955,09:54,09:57,3.2,13.5,Monday,Sunny,Connaught Place
R033,DL6828,13:15,13:32,17.2,15.2,Wednesday,Foggy,Noida Sector 18
R024,DL3018,14:00,13:57,-2.0,7.4,Wednesday,Cloudy,Saket
R008,DL7000,17:41,17:43,2.4,13.8,Thursday,Sunny,Connaught Place
R002,DL8015,06:41,06:40,-0.1,14.3,Saturday,Sunny,Connaught Place
R015,DL7884,16:17,16:39,22.1,24.4,Monday,Sunny,Dwarka
R025,DL4073,14:19,14:35,16.4,23.9,Thursday,Sunny,Rohini
R049,DL2744,13:27,13:37,10.2,7.9,Sunday,Cloudy,Connaught Place
R025,DL3366,06:25,06:38,13.4,19.4,Friday,Rainy,Karol Bagh
R025,DL9519,10:59,10:54,-4.5,27.2,Thursday,Sunny,Lajpat Nagar
R049,DL3448,09:17,09:28,11.4,15.7,Monday,Sunny,Saket
R004,DL7827,06:09,06:17,8.9,17.4,Saturday,Rainy,Karol Bagh
R013,DL8268,17:30,17:27,-2.3,17.7,Friday,Cloudy,Connaught Place
R009,DL6291,16:33,16:28,-5.0,5.6,Wednesday,Sunny,Karol Bagh
R025,DL5589,18:00,18:06,6.4,8.0,Friday,Cloudy,Dwarka
R003,DL9711,07:38,07:43,5.5,14.1,Saturday,Sunny,Lajpat Nagar
R008,DL9361,16:54,16:49,-5.0,29.2,Saturday,Rainy,Karol Bagh
R017,DL4208,07:46,07:54,8.1,19.4,Sunday,Rainy,Connaught Place
R050,DL2534,09:55,10:07,12.9,16.9,Sunday,Sunny,Karol Bagh
R031,DL2948,14:58,15:13,16.0,26.4,Tuesday,Rainy,Dwarka
R041,DL4582,17:13,17:17,4.1,12.3,Thursday,Cloudy,Saket
R045,DL1620,15:12,15:19,7.7,8.2,Thursday,Sunny,Saket
R011,DL8626,09:15,09:30,15.9,27.2,Thursday,Sunny,Rajouri Garden
R032,DL1316,09:05,09:10,5.0,28.4,Thursday,Sunny,Rohini
R018,DL7352,13:03,13:01,-1.7,14.4,Sunday,Rainy,Rohini
R009,DL3587,16:37,16:35,-1.7,20.6,Friday,Sunny,Connaught Place
R018,DL6141,08:02,08:15,13.9,18.9,Monday,Sunny,Connaught Place
R023,DL1698,11:44,11:51,7.5,22.7,Monday,Sunny,Connaught Place
R046,DL7545,09:06,09:08,2.1,20.2,Thursday,Rainy,Rohini
R043,DL5777,14:37,14:34,-2.5,28.7,Thursday,Cloudy,Connaught Place
R013,DL7263,11:37,11:38,1.9,17.7,Wednesday,Foggy,Rajouri Garden
R015,DL9039,06:35,06:41,6.6,7.1,Friday,Cloudy,Karol Bagh
R048,DL5485,11:37,11:58,21.3,14.2,Thursday,Rainy,Karol Bagh
R017,DL6579,06:34,06:51,17.6,6.6,Friday,Rainy,Rohini
R004,DL2228,17:32,17:55,23.1,12.0,Thursday,Cloudy,Noida Sector 18
R038,DL9641,06:40,06:40,0.3,27.8,Sunday,Sunny,Dwarka
R021,DL2431,06:37,06:32,-5.0,18.6,Monday,Sunny,Lajpat Nagar
R050,DL5978,09:33,09:36,3.2,7.5,Sunday,Sunny,Rohini
R001,DL2867,15:35,15:46,11.2,7.0,Tuesday,Sunny,Saket
R011,DL3714,14:13,14:21,8.4,14.7,Thursday,Sunny,Noida Sector 18
R007,DL2994,13:27,13:57,30.1,22.4,Tuesday,Sunny,Noida Sector 18
R027,DL6870,07:31,07:44,13.5,6.4,Friday,Sunny,Saket
